Reference,Invoice,External Reference,Create Date,Validated Date,Amount Usd,Fee amount USD,Local Amount,Local Fee Amount,Local VAT,Local Original Amount,Local Currency,Exchange Rate,Country,User account,EXTRAE,Payment Method,Payment Method Name,Payment Method Type,Status
T-57873-0a4a9d8b-26b3-4777-9173-9b573741c3a8,MX-P1-1-181739,820120593219,2023-01-24 06:30:42,0,9.96,0.32,198.57,6.3542,0.0,0.0,MXN,19.9361,MX,8aa1d275-26ee-4753-af5a-71542ea1002f,1-1-,NO ESTABA,SI ESTABA,MD,MasterCard Debit
T-57873-d63dfd41-a347-4df1-b4c5-353ebcf31175,BR-P2-1-737724,0,2023-01-24 06:30:43,0,25.58,0.82,141.43,4.5258,0.0,0.0,BRL,5.5083,BR,12f48e77-701c-4660-ae44-a7e8cdc2b4e5,2-1-,NO ESTABA,SI ESTABA,MC,Mastercard
T-57873-cb7613fe-8dec-4753-9253-cb2fcae10d77,MX-P1-1-655373,730112708713,2023-01-24 06:30:43,2023-01-24 06:30:43,9.96,0.32,198.57,6.3542,0.0,0.0,MXN,19.9361,MX,24240c3a-1b28-400b-b8bf-1b6880a84957,1-1-,SI ESTABA,NO ESTABA,MD,MasterCard Debit
T-57873-a420e751-8b7e-4abc-990f-806b35c3806f,BR-P1-1-873800,0,2023-01-24 06:30:44,0,9.04,0.29,50.0,1.6,0.0,0.0,BRL,5.5083,BR,6bb74b90-972d-11eb-ad31-f9e52f1c985c,1-1-,NO ESTABA,SI ESTABA,MC,Mastercard
T-57873-a1069710-02e9-447d-afc6-1296790c9781,PA-P1-1-843522,DLPA0289000166003042,2023-01-24 06:30:44,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,92af4f50-1c72-11ec-917e-63727cad5f9a,1-1-,NO ESTABA,SI ESTABA,VD,Visa Debit
T-57873-a30dc5e0-770e-4ea8-abad-720a41d8910f,CL-P2-1-732177,2189122041,2023-01-24 06:30:44,2023-01-24 06:30:43,33.07,1.36,28570.0,1171.37,0.0,0.0,CLP,863.7951,CL,8bb6c440-5231-11ec-8c68-8729cca68566,2-1-,NO ESTABA,SI ESTABA,VD,Visa Debit
T-57873-df14bdd8-29af-462b-9f5f-a7a83cc849e8,PA-P2-1-628207,DLPA0289000165003042,2023-01-24 06:30:44,2023-01-24 06:30:43,27.14,1.34,27.14,1.3434,0.0,0.0,USD,1.0,PA,95ad3d51-9302-46f1-b160-c37b10199a5e,2-1-,NO ESTABA,SI ESTABA,MD,MasterCard Debit
T-57873-29ee0da5-bd4c-4683-b749-e56f55dc03c1,BR-P1-1-204769,e17737d3-b3c3-4385-96b7-bcd58b3780d5,2023-01-24 06:30:45,2023-01-24 06:30:44,9.04,0.29,50.0,1.6,0.0,0.0,BRL,5.5083,BR,95e965c7-a01a-4322-aca3-fc60534f182d,1-1-,NO ESTABA,SI ESTABA,VI,Visa
T-57873-8cc03a06-ef4b-4367-b46c-161536a9188a,BR-P1-1-177434,11176023002O0REBGGKC,2023-01-24 06:30:46,0,9.04,0.29,50.0,1.6,0.0,0.0,BRL,5.5083,BR,e41e2a83-6b3c-4591-86ac-8b7aef14e2e9,1-1-,SI ESTABA,NO ESTABA,MC,Mastercard
D-57873-7a271c46-d9f7-4348-9960-d3d626e620e3,BR-P1-1-354189,QRS1TXXSAVXPSBGVJOC5OVUEKZ6ODDN9KOD,2023-01-24 12:30:53,2023-01-24 12:31:39,9.04,0.35,50.0,1.95,0.0,0.0,BRL,5.5124,BR,bd0603a6-f76c-4f55-9591-95e8ae615d38,1-1-,NO ESTABA,NO ESTABA,PQ,PIX QR
D-57873-8c430728-91a3-4b99-ab78-340429c48e90,BR-P1-1-768781,QRS1TXYULATWHETJZOGO1NLRP4VSFCPRHEL,2023-01-24 12:33:07,2023-01-24 12:35:37,9.04,0.35,50.0,1.95,0.0,0.0,BRL,5.5071,BR,83ea15b2-215a-4b11-b484-57dacbd9acfd,1-1-,NO ESTABA,SI ESTABA,PQ,PIX QR
T-57873-fa45e8de-32ed-415b-af8e-4dc7d109ba02,BR-P1-12-268859,aff186c4-c27d-499e-9677-c3e117e4ef57,2023-01-24 14:59:18,2023-01-24 14:59:17,76.38,2.44,420.0,13.44,0.0,0.0,BRL,5.4777,BR,6c5a5f58-02b7-4c87-b35c-ab546c02311b,1-12,NO ESTABA,NO ESTABA,MC,Mastercard
D-57873-b07a03e3-ae5e-47af-a244-463e9285308d,BR-P1-1-639679,QRS1TXFKGQ3WEZETG2FI5D5WQKQNNFUXKKJ,2023-01-24 15:50:10,2023-01-24 15:50:54,9.12,0.36,50.0,1.95,0.0,0.0,BRL,5.4635,BR,ca7de487-1c91-4e93-8058-42a1611eca70,1-1-,SI ESTABA,NO ESTABA,PQ,PIX QR
D-57873-8b23ce5b-f476-4bf8-9699-0f7e679c6436,BR-P1-1-914991,QRS1TXMRPN89GQY4XJAGIANUQ6ZLAU7XGGV,2023-01-24 16:51:50,2023-01-24 16:53:10,9.13,0.36,50.0,1.95,0.0,0.0,BRL,5.4551,BR,4e0ac960-5692-11ec-b2ee-c97a429424e9,1-1-,NO ESTABA,NO ESTABA,PQ,PIX QR
D-57873-a2b5044c-c2ab-4bd3-8011-ee92aa6a1913,BR-P2-1-211727,QRS1TXFPBPNQQPSJNEBFFSGQ8NQKFLU7GZ6,2023-01-24 17:29:04,2023-01-24 17:31:31,25.8,1.01,141.43,5.5158,0.0,0.0,BRL,5.4608,BR,17631968-36f6-4e19-a651-c02c2ae739b3,2-1-,NO ESTABA,SI ESTABA,PQ,PIX QR
T-57873-66f4361b-df85-425b-9fdf-f17e3354f5dc,BR-P1-1-845548,fd2b7c32-c231-4142-8c87-fd656893cbcf,2023-01-24 17:37:21,2023-01-24 17:37:21,9.12,0.29,50.0,1.6,0.0,0.0,BRL,5.4593,BR,85315a1c-b63c-46de-b23a-926fc798c1b8,1-1-,NO ESTABA,NO ESTABA,VI,Visa
T-57873-7887e0a7-0dd4-49e2-b826-299de4008f28,BR-P1-1-952152,f464ee63-049f-4975-a043-c102f48b9507,2023-01-24 18:16:50,2023-01-24 18:16:49,9.13,0.29,50.0,1.6,0.0,0.0,BRL,5.4577,BR,d2f74320-7980-4ec3-9018-878fc3e683bd,1-1-,NO ESTABA,NO ESTABA,MC,Mastercard
T-57873-945e225a-844c-44f1-8e06-8026c05fcfc0,BR-P1-1-617113,fea238f7-7bf2-4891-9775-1d26c513fc4a,2023-01-24 19:27:20,2023-01-24 19:27:20,9.13,0.29,50.0,1.6,0.0,0.0,BRL,5.4572,BR,73b621a0-542b-11eb-8f5e-2708e66bfc5b,1-1-,NO ESTABA,NO ESTABA,MC,Mastercard
D-57873-021c4f33-cef7-4c90-af00-3ba3379cf5b5,BR-P1-1-494103,QRS1TXBXRA1LHHQYHSMNLI2G2OVELQYYMQC,2023-01-24 20:37:16,2023-01-24 20:39:59,9.14,0.36,50.0,1.95,0.0,0.0,BRL,5.4483,BR,be66db6a-8dbf-4db8-9d3e-58fab9e12e8b,1-1-,NO ESTABA,NO ESTABA,PQ,PIX QR
D-57873-f32e4790-d3b1-416a-85f0-258279f65c31,BR-P1-1-715002,QRS1TXRZR6C8XF6E7O0SLAVEZG2FZL9OHTG,2023-01-24 20:43:02,2023-01-24 20:44:19,9.14,0.36,50.0,1.95,0.0,0.0,BRL,5.4523,BR,a67abee2-4c8b-4853-9b4d-509dd41145e0,1-1-,NO ESTABA,SI ESTABA,PQ,PIX QR
T-57873-b1c3a472-96f2-4fd1-9d5a-f436cb4d016f,PE-P1-1-639837,DLPA0288000606145415,2023-01-24 20:54:17,0,10.03,0.73,41.43,3.0222,0.0,0.0,PEN,4.132,PE,a4d63340-8941-11ec-b5e5-eb9af229b2f5,1-1-,NO ESTABA,SI ESTABA,VD,Visa Debit
D-57873-05a6fe17-b50b-44b0-8aff-df58a4b4c9ad,BR-P1-1-511509,QRS1TX80UXCEKMG8PP0Y7AL5VHQVUBCIWHN,2023-01-24 21:00:26,2023-01-24 21:00:51,9.14,0.36,50.0,1.95,0.0,0.0,BRL,5.4515,BR,685bb348-6f00-410a-9f11-2c0fba464962,1-1-,NO ESTABA,NO ESTABA,PQ,PIX QR
D-57873-426c1b78-30c2-4409-8901-d62bfa0dcc67,BR-P1-1-580876,QRS1TXKWPRAEFUGQPF1XYG7A4GRRIE4LGLO,2023-01-24 22:03:06,2023-01-24 22:03:25,9.14,0.36,50.0,1.95,0.0,0.0,BRL,5.4515,BR,473151d1-2f6f-4999-b2ed-6cb8e00b2a90,1-1-,NO ESTABA,NO ESTABA,PQ,PIX QR
T-57873-d4630e0c-f5b9-47be-86b3-0416c68006c6,CO-P1-1-249947,219119671,2023-01-24 22:17:53,2023-01-24 22:17:51,10.12,0.59,48571.0,2817.118,0.0,0.0,COP,4798.8108,CO,11bab7ae-995a-469e-97ea-27a4935b7149,1-1-,NO ESTABA,NO ESTABA,VI,Visa
D-57873-55d28802-768a-4547-a91f-0cade88fb489,BR-P2-1-967220,QRS1TXUSFBITCY46RRE5IMK3WQ8J9MPL5HQ,2023-01-24 22:38:18,2023-01-24 22:38:48,25.85,1.01,141.43,5.5158,0.0,0.0,BRL,5.4515,BR,0869e0d0-5d22-11ec-bc8d-a5aa6f999863,2-1-,NO ESTABA,NO ESTABA,PQ,PIX QR
D-57873-e039316c-d611-4504-a5ac-24cb4545950f,BR-P2-1-836696,QRS1TXNPO80CLKH0IRVJVBMUVLY6JJT7TGB,2023-01-24 23:10:46,2023-01-24 23:18:02,25.85,1.01,141.43,5.5158,0.0,0.0,BRL,5.4515,BR,4c150221-c57e-44ef-9378-12623e045abe,2-1-,NO ESTABA,SI ESTABA,PQ,PIX QR
T-57873-4ccfc617-cfae-46a0-a321-859adc740bd9,BR-P1-1-523039,ffdfec50-5007-4ee7-b892-258c6ce8b309,2023-01-24 23:31:29,2023-01-24 23:31:28,9.14,0.29,50.0,1.6,0.0,0.0,BRL,5.4515,BR,f8057f50-f8cf-11eb-a1ad-c71ecfa179d4,1-1-,NO ESTABA,SI ESTABA,MC,Mastercard
T-57873-bd73d4fb-9ac6-41db-ae4d-8e27a26acdfb,BR-P1-12-819615,11176023002O0RGMCU5C,2023-01-25 00:11:49,0,76.75,2.46,420.0,13.44,0.0,0.0,BRL,5.4515,BR,678280b0-52d9-11ec-a23f-277aa9b76b50,1-12,NO ESTABA,NO ESTABA,MC,Mastercard
T-57873-6ddb5033-f35a-4fe4-b780-a74ea5a8a731,BR-P1-12-458608,11176023002O0RGM4NAC,2023-01-25 00:12:17,0,76.75,2.46,420.0,13.44,0.0,0.0,BRL,5.4515,BR,678280b0-52d9-11ec-a23f-277aa9b76b50,1-12,NO ESTABA,NO ESTABA,MC,Mastercard
T-57873-e0952952-133d-44dd-a8ad-91bd50541567,BR-P1-12-241519,11176023002O0RGLREBC,2023-01-25 00:13:02,0,76.75,2.46,420.0,13.44,0.0,0.0,BRL,5.4515,BR,678280b0-52d9-11ec-a23f-277aa9b76b50,1-12,NO ESTABA,NO ESTABA,MC,Mastercard
T-57873-c39928be-4949-4353-8a19-30c7f1bbd087,BR-P1-12-989104,11176023002O0RGLHU4C,2023-01-25 00:13:40,0,76.75,2.46,420.0,13.44,0.0,0.0,BRL,5.4515,BR,678280b0-52d9-11ec-a23f-277aa9b76b50,1-12,NO ESTABA,NO ESTABA,MC,Mastercard
T-57873-e9e14668-e7fb-4a26-b1ce-5682397e0f34,BR-P1-12-247531,11176023002O0RGLICTC,2023-01-25 00:15:00,0,76.75,2.46,420.0,13.44,0.0,0.0,BRL,5.4515,BR,678280b0-52d9-11ec-a23f-277aa9b76b50,1-12,NO ESTABA,NO ESTABA,MC,Mastercard
T-57873-ed803e08-a7df-499a-88e3-27e36f335b47,BR-P1-12-973601,c1821eb9-33ba-4ab3-a119-6cbab56a6b28,2023-01-25 00:27:28,2023-01-25 00:27:27,76.75,2.46,420.0,13.44,0.0,0.0,BRL,5.4515,BR,678280b0-52d9-11ec-a23f-277aa9b76b50,1-12,NO ESTABA,NO ESTABA,MC,Mastercard
D-57873-942d1de7-4f87-450e-b7ef-664763b02cc4,BR-P2-3-773198,QRS1TX6OXI1WAJ7C3OIS8BQRSS5WZMXHNAD,2023-01-25 00:28:03,2023-01-25 00:29:08,69.78,2.72,381.87,14.8929,0.0,0.0,BRL,5.4515,BR,8ef882a7-5a42-44a5-8345-94a062805a66,2-3-,NO ESTABA,NO ESTABA,PQ,PIX QR
D-57873-9e3edf53-25f5-4915-94ac-27e6f55ebb44,BR-P2-12-387918,QRS1TXLF3DBK9IPJSHCLW1RTGDRZZDICOCU,2023-01-25 00:59:38,0,217.1,8.47,1188.0,46.332,0.0,0.0,BRL,5.4515,BR,74b7a6d2-9724-48fe-bc90-df7bba749dc5,2-12,NO ESTABA,NO ESTABA,PQ,PIX QR
T-57873-cb808a03-4b4f-41b7-805c-9d876577947d,MX-P1-1-733326,820122105148,2023-01-25 06:30:42,2023-01-25 06:30:42,9.97,0.32,198.57,6.3542,0.0,0.0,MXN,19.924,MX,b4f09e38-d607-4dc9-841c-ccf8ff81187b,1-1-,NO ESTABA,SI ESTABA,VD,Visa Debit
T-57873-85d7da4f-5357-4c4f-a5f4-a0a15fe5d31a,MX-P1-1-105293,920118733280,2023-01-25 06:30:44,0,9.97,0.32,198.57,6.3542,0.0,0.0,MXN,19.924,MX,5c1afc90-d86c-11eb-8b16-abdcfb3300b8,1-1-,NO ESTABA,SI ESTABA,VD,Visa Debit
T-57873-00a410a0-2c19-43d9-b5d5-ed9a710bbc81,BR-P2-1-566190,046c115d-5fd4-48f3-9c86-38b2eed9c9e2,2023-01-25 06:30:45,2023-01-25 06:30:44,25.85,0.83,141.43,4.5258,0.0,0.0,BRL,5.4515,BR,e0aee78b-ef8e-4235-845b-08ea8cb05355,2-1-,NO ESTABA,SI ESTABA,MC,Mastercard
T-57873-5ba6c2f6-7475-4bad-b6ce-8ee6ae538e10,PE-P1-1-624979,DLPA0289000168003042,2023-01-25 06:30:45,0,10.03,0.73,41.43,3.0222,0.0,0.0,PEN,4.1319,PE,74913444-1557-4760-9916-bacfcfe2dfa7,1-1-,NO ESTABA,SI ESTABA,MC,Mastercard
T-57873-457776e3-9740-405a-a035-ecc72bf979bc,CO-P1-1-607128,323861920,2023-01-25 06:30:45,0,10.12,0.59,48571.0,2817.118,0.0,0.0,COP,4798.8108,CO,25481e52-04ed-47fd-9d08-4d5039a8e804,1-1-,NO ESTABA,SI ESTABA,VD,Visa Debit
D-57873-b216e785-1160-4348-9fe2-5cdbd4ee0b29,BR-P1-1-657917,QRS1TXDWOPOZ0LDKXAVTWVAOWVM1FUVVHJS,2023-01-25 11:49:10,2023-01-25 11:50:02,9.14,0.36,50.0,1.95,0.0,0.0,BRL,5.4515,BR,fbeee7d9-eb02-406f-aabd-a7ae3d349612,1-1-,NO ESTABA,SI ESTABA,PQ,PIX QR
D-57873-38f04690-691a-4493-b893-97cd794a53f3,BR-P1-1-841185,QRS1TXLQYPEMX5B74UTCEPVQEMCKO0FZCSS,2023-01-25 14:18:25,2023-01-25 14:19:20,9.18,0.36,50.0,1.95,0.0,0.0,BRL,5.4273,BR,d16b2e6c-9558-4a14-bf2a-2688ee33bcdc,1-1-,NO ESTABA,NO ESTABA,PQ,PIX QR
D-57873-86712304-4c20-428f-ac57-82cc1e307c56,BR-P1-1-663938,QRS1TXFCN35VF0V9M0LFCBQPCPAHPSSCTZT,2023-01-25 14:31:12,2023-01-25 14:32:12,9.18,0.36,50.0,1.95,0.0,0.0,BRL,5.4232,BR,a3e48c80-b027-11eb-8430-23ad35985191,1-1-,NO ESTABA,SI ESTABA,PQ,PIX QR
T-57873-8f4ad0c5-fc5f-4458-ba03-eff812c37c7a,CL-P1-3-916330,270829,2023-01-25 15:06:43,2023-01-25 15:06:40,29.32,1.2,25033.0,1026.353,0.0,0.0,CLP,853.8311,CL,62dd52d0-3f5c-11ec-b7cd-b3d53a4bc499,1-3-,NO ESTABA,NO ESTABA,MC,Mastercard
T-57873-bfae2e50-a731-4803-9839-fc56586c9ff4,BR-P1-1-871361,06984de6-4dc8-476b-bd97-8f880f97b8bd,2023-01-25 15:36:53,2023-01-25 15:36:52,9.22,0.3,50.0,1.6,0.0,0.0,BRL,5.401,BR,a6074855-e2ba-4116-99eb-ce283a7469ec,1-1-,NO ESTABA,NO ESTABA,MC,Mastercard
T-57873-fb90d70b-6a11-4a3e-a43d-0a9e1cd148fc,CO-P1-1-385234,763682,2023-01-25 15:48:17,2023-01-25 15:48:17,10.06,0.58,48571.0,2817.118,0.0,0.0,COP,4825.7878,CO,7294844c-50f9-4968-91be-16ec7f2d027b,1-1-,NO ESTABA,SI ESTABA,MD,MasterCard Debit
D-57873-ae72592c-24c9-4d45-8178-1567de490831,BR-P2-1-854679,QRS1TXQ3CRYCQKQ1TL28EWA5HX9VLTYBBLL,2023-01-25 16:22:59,2023-01-25 16:25:08,26.14,1.02,141.43,5.5158,0.0,0.0,BRL,5.3898,BR,8cc599a8-3371-4110-b6d8-9b851c6a973e,2-1-,NO ESTABA,NO ESTABA,PQ,PIX QR
T-57873-1369262a-e3b3-4bcc-a6fe-f41915181cd6,BR-P1-12-218060,2e7b7ee2-12fd-471c-812c-dec18cb32e3c,2023-01-25 18:39:49,2023-01-25 18:39:48,77.76,2.49,420.0,13.44,0.0,0.0,BRL,5.381,BR,1bdc527f-bc3a-4921-b825-c02a3ac4ae65,1-12,NO ESTABA,NO ESTABA,MC,Mastercard
T-57873-18431044-c3a1-441b-a532-b164fffb1392,PE-P1-1-286557,DLPA0288000607125718,2023-01-25 18:57:21,0,10.04,0.73,41.43,3.021,0.0,0.0,PEN,4.1258,PE,a4d63340-8941-11ec-b5e5-eb9af229b2f5,1-1-,NO ESTABA,SI ESTABA,VD,Visa Debit
T-57873-8e7ea7ac-6b11-4b83-9a4e-e6be12d68744,PE-P1-1-700853,DLPA0288000608125824,2023-01-25 18:58:26,2023-01-25 18:58:25,10.04,0.73,41.43,3.021,0.0,0.0,PEN,4.1258,PE,a4d63340-8941-11ec-b5e5-eb9af229b2f5,1-1-,NO ESTABA,SI ESTABA,VD,Visa Debit
T-57873-4c721535-5244-4677-9dd0-74e1f7c11b28,PA-P1-1-299356,DLPA0288000609133635,2023-01-25 19:36:37,2023-01-25 19:36:36,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,bee987e8-3e7a-4ea2-94ac-03bb294ee9cd,1-1-,NO ESTABA,NO ESTABA,VD,Visa Debit
D-57873-41e91266-19c0-49b5-8e6a-6b634ca36b8a,BR-P2-1-496063,QRS1TXRMKFDWIUCTGBDCP4Y8NEMOQFBUIIR,2023-01-25 19:53:04,2023-01-25 19:55:40,26.16,1.02,141.43,5.5158,0.0,0.0,BRL,5.3852,BR,95098d80-76c9-11ec-a9af-817566f7bf24,2-1-,NO ESTABA,NO ESTABA,PQ,PIX QR
T-57873-bf04fc27-6963-4cc1-ba9f-a322d11c6d87,CO-P1-1-223407,481877,2023-01-25 20:27:13,2023-01-25 20:27:13,10.08,0.58,48571.0,2817.118,0.0,0.0,COP,4816.746,CO,2024b75e-2b4d-46ab-a513-29807dfdfbdf,1-1-,NO ESTABA,NO ESTABA,MD,MasterCard Debit
T-57873-d4af7be3-16d5-42b5-8175-a4705fb6bd9b,BR-P1-12-447344,d97aaa28-e17f-4d49-bc1e-db200fa62b68,2023-01-25 20:47:48,2023-01-25 20:47:48,77.65,2.48,420.0,13.44,0.0,0.0,BRL,5.3884,BR,3e7e11b1-4efa-4a7e-bfa7-baec1571bc54,1-12,NO ESTABA,NO ESTABA,MC,Mastercard
T-57873-e49898eb-8290-49bd-9682-8a97b43c3fcc,PA-P1-1-193474,DLPA0288000610151551,2023-01-25 21:15:54,2023-01-25 21:15:53,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,73d93db0-e4c1-11eb-b7bd-3f44c42200dc,1-1-,NO ESTABA,NO ESTABA,VD,Visa Debit
T-57873-9df19c3b-d658-43a6-be5f-cde24f9abb4f,BR-P2-12-477757,0,2023-01-25 21:22:56,0,219.91,7.04,1188.0,38.016,0.0,0.0,BRL,5.3818,BR,650b6508-af8d-4bcd-b5ff-e1d417015e6c,2-12,NO ESTABA,NO ESTABA,VI,Visa
D-57873-848ffb69-ad80-4951-9410-e36c50124166,BR-P2-1-310728,QRS1TX3AI0142B5Q5TJ48FBT1TAXESLXO9K,2023-01-25 21:24:15,2023-01-25 21:25:05,26.18,1.02,141.43,5.5158,0.0,0.0,BRL,5.3818,BR,650b6508-af8d-4bcd-b5ff-e1d417015e6c,2-1-,NO ESTABA,NO ESTABA,PQ,PIX QR
REF-57873-61b18574-73a5-4179-a3ca-b419911aa07b,BR-P1-1-853069,0,2023-01-25 22:21:25,2023-01-25 22:25:01,9.04,1.0,50.0,0.0,0.0,0.0,BRL,0.0,BR,0,1-1-,NO ESTABA,NO ESTABA,PQ,PIX QR
290556634,0,0,2023-01-25 22:25:01,2023-01-25 22:25:01,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,NO ESTABA,NO ESTABA,0,0
D-57873-e8a44662-e537-4433-9bd9-eb4015927c4b,BR-P2-12-900174,QRS1TXNDNZ4GDY1WFKNDILJWIUYON1VBJAG,2023-01-25 22:54:03,0,219.91,8.58,1188.0,46.332,0.0,0.0,BRL,5.3818,BR,463706f9-f3c7-4c46-99b3-30a9bdb89814,2-12,NO ESTABA,NO ESTABA,PQ,PIX QR
T-57873-d3eefa2c-2412-4987-a4ea-e0ceb3a953d8,MX-P2-1-627837,820123234112,2023-01-26 01:08:26,2023-01-26 01:08:26,28.58,0.91,570.0,18.24,0.0,0.0,MXN,19.9414,MX,3f86ba01-8a15-4898-8d85-f2170f0bba99,2-1-,NO ESTABA,NO ESTABA,MC,Mastercard
D-57873-7fa18f0f-590f-466a-83e8-1019259bdedc,BR-P1-1-473462,QRS1TXCW1I9ZPRDE5NR2IDLKQXAYE3KJZQZ,2023-01-26 01:47:15,2023-01-26 01:48:29,9.26,0.36,50.0,1.95,0.0,0.0,BRL,5.3818,BR,db346a80-69c0-11ec-b557-af63b2e9c71a,1-1-,NO ESTABA,SI ESTABA,PQ,PIX QR
T-57873-051febfb-d686-43ca-be6e-62fd43f033b6,MX-P1-1-779444,850117259642,2023-01-26 04:45:07,0,9.96,0.32,198.57,6.3542,0.0,0.0,MXN,19.9385,MX,182f590b-6715-4b6b-a9d2-ab2288373ed5,1-1-,NO ESTABA,NO ESTABA,VD,Visa Debit
T-57873-88cb4d5c-704d-42c0-abce-0eff0b4e723c,MX-P1-1-724722,820123562209,2023-01-26 04:50:42,0,9.96,0.32,198.57,6.3542,0.0,0.0,MXN,19.9387,MX,182f590b-6715-4b6b-a9d2-ab2288373ed5,1-1-,NO ESTABA,NO ESTABA,VD,Visa Debit
T-57873-f4ad8222-6fdb-42a4-802d-ef7deda9ec16,MX-P1-1-583645,850117267710,2023-01-26 04:51:38,2023-01-26 04:51:37,9.96,0.32,198.57,6.3542,0.0,0.0,MXN,19.9388,MX,182f590b-6715-4b6b-a9d2-ab2288373ed5,1-1-,NO ESTABA,NO ESTABA,VD,Visa Debit
T-57873-34c7a44f-4a37-4588-9685-49c4c38cf919,PE-P1-1-306823,DLPA0289000173003042,2023-01-26 06:30:43,0,10.04,0.73,41.43,3.021,0.0,0.0,PEN,4.1258,PE,3e19a513-d872-4f1a-a16f-cd9261dc0529,1-1-,NO ESTABA,SI ESTABA,VD,Visa Debit
T-57873-04246dd8-b2c5-4357-be41-25ff9ded92e6,PE-P1-1-982160,DLPA0289000170003042,2023-01-26 06:30:43,2023-01-26 06:30:43,10.04,0.73,41.43,3.021,0.0,0.0,PEN,4.1258,PE,acbeaa70-5869-11ec-9fbb-eb7dff69e4c2,1-1-,NO ESTABA,SI ESTABA,VD,Visa Debit
T-57873-a24ff849-a7fc-4f2e-8425-b4e2d020c3b8,PA-P1-1-615753,DLPA0289000169003041,2023-01-26 06:30:43,2023-01-26 06:30:43,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,aa8f7833-74f9-43a4-81e0-1b603fe95a5b,1-1-,NO ESTABA,SI ESTABA,VD,Visa Debit
T-57873-b413720b-a19c-4d5c-8935-e7596b52505d,MX-P1-1-102175,850117340114,2023-01-26 06:30:43,0,9.97,0.32,198.57,6.3542,0.0,0.0,MXN,19.9252,MX,8aa1d275-26ee-4753-af5a-71542ea1002f,1-1-,NO ESTABA,SI ESTABA,MD,MasterCard Debit
T-57873-204794ab-5418-4463-a924-180316318c45,PA-P1-1-575196,DLPA0289000171003042,2023-01-26 06:30:43,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,0dcc78f0-b04d-11eb-bbc8-cb603c86ef3b,1-1-,NO ESTABA,SI ESTABA,VI,Visa
T-57873-9586ae9e-c153-42c2-aaf8-a03e04e5f02d,PE-P1-1-302691,DLPA0289000172003042,2023-01-26 06:30:44,2023-01-26 06:30:44,10.04,0.73,41.43,3.021,0.0,0.0,PEN,4.1258,PE,401f9770-a1de-11eb-901e-a36ec6c57792,1-1-,NO ESTABA,SI ESTABA,VD,Visa Debit
T-57873-41e632f9-766a-403f-808e-9f40b00591a3,BR-P1-1-148278,0a4a34d8-15f6-4906-9580-ae89acf78a6d,2023-01-26 06:30:44,2023-01-26 06:30:44,9.26,0.3,50.0,1.6,0.0,0.0,BRL,5.3818,BR,bccfa9f0-3028-11ec-8314-c513b5bd5ada,1-1-,NO ESTABA,SI ESTABA,VI,Visa
T-57873-0eb1e8d5-838b-4dfb-acb5-d449485fa560,BR-P2-1-614818,0,2023-01-26 06:30:44,0,26.18,0.84,141.43,4.5258,0.0,0.0,BRL,5.3818,BR,12f48e77-701c-4660-ae44-a7e8cdc2b4e5,2-1-,NO ESTABA,SI ESTABA,MC,Mastercard
T-57873-5a4faf5f-eb6b-452f-a3a3-57512afb6ecd,CL-P1-1-966278,807439,2023-01-26 06:30:45,2023-01-26 06:30:42,10.9,0.45,9271.0,380.111,0.0,0.0,CLP,850.9139,CL,57da2f00-c32e-11eb-91d4-55025b7ba82e,1-1-,NO ESTABA,SI ESTABA,MC,Mastercard
T-57873-f2e6b9f6-bedf-4bbe-89ae-c17f3c66f0c2,MX-P1-1-973058,920120227128,2023-01-26 06:30:45,0,9.97,0.32,198.57,6.3542,0.0,0.0,MXN,19.9252,MX,33d687ac-05eb-4a5b-95bd-44a203c77965,1-1-,NO ESTABA,SI ESTABA,MC,Mastercard
T-57873-463c5c0b-b680-440a-86d5-5cd0962a5cb7,BR-P1-1-138238,a901ac6b-3383-443b-9cd8-12ff8029a40f,2023-01-26 06:30:45,2023-01-26 06:30:44,9.26,0.3,50.0,1.6,0.0,0.0,BRL,5.3818,BR,cc20c5c7-6386-489e-99be-db1a9506c234,1-1-,NO ESTABA,SI ESTABA,VI,Visa
T-57873-b19912b4-509e-40fb-9662-6f54a784ae9b,BR-P1-1-262278,0,2023-01-26 06:30:46,0,9.26,0.3,50.0,1.6,0.0,0.0,BRL,5.3818,BR,6778100a-6f29-4fa6-b86e-ffbafc188b7c,1-1-,NO ESTABA,SI ESTABA,MC,Mastercard
T-57873-c70154f3-19c6-4cd5-bd5f-ece4bf511295,PE-P1-3-169608,DLPA0288000612041324,2023-01-26 10:13:26,2023-01-26 10:13:26,27.11,1.64,111.87,6.7543,0.0,0.0,PEN,4.1258,PE,f62f17f2-c4a8-40ed-b078-795cd33b4b06,1-3-,NO ESTABA,NO ESTABA,VI,Visa
